,Time,BG,CGM,CHO,basal,bolus,LBGI,HBGI,Risk,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12
0,2018-01-01 00:00:00,138.56,158.1080448259068,0.0,0.021125,0.0,0.0,1.5109019799034997,1.5109019799034997,0.0,0.0,0.0,5.5848867401801465,5.09655055387881,1.8724675891629723,2.0362126509847393e-08,4.61759270602039,4.617592705986688,1.4368983696851916,4.29639128432679,4.956909431873565,5.584886740180032
1,2018-01-01 00:01:00,138.56000000000068,155.33394936879117,0.0,0.021125,0.0,0.0,1.5109019799035837,1.5109019799035837,0.0,0.0,0.0,5.584886740180135,5.096550553873347,1.8724676387950796,1.5265859126308196e-07,4.617592706241124,4.617592705987251,1.4368983812862564,4.296393093915562,4.956909453321529,5.584886740180042
2,2018-01-01 00:02:00,138.56000000000202,154.1134136309919,0.0,0.021125,0.0,0.0,1.5109019799037187,1.5109019799037187,0.0,0.0,0.0,5.5848867401794795,5.096550553852073,1.8724677138536303,4.853323755878139e-07,4.617592706800558,4.617592705989565,1.4368984075129108,4.296394872820242,4.956909488636126,5.584886740180031
3,2018-01-01 00:03:00,138.5600000000005,152.9953386828353,0.0,0.021125,0.0,0.0,1.5109019799035521,1.5109019799035521,0.0,0.0,0.0,5.584886740176995,5.09655055379931,1.8724678102678292,1.0884495028109991e-06,4.617592707823091,4.617592705995484,1.436898450358113,4.296396621561177,4.956909537471685,5.584886740179914
4,2018-01-01 00:04:00,138.55999999998423,151.97331412116483,0.0,0.021125,0.0,0.0,1.510901979901854,1.510901979901854,0.0,0.0,0.0,5.584886740170656,5.096550553696102,1.872467925116731,2.018949112324735e-06,4.617592709413863,4.617592706007385,1.4368985101907337,4.296398340649885,4.956909599489257,5.584886740179494
5,2018-01-01 00:05:00,138.5599999999258,151.04092954280844,0.0,0.021125,0.0,0.0,1.5109019798957168,1.5109019798957168,0.0,0.0,0.0,5.584886740157505,5.096550553521231,1.8724680562186313,3.324012261843578e-06,4.61759271166386,4.617592706028085,1.4368985865396264,4.296400030589209,4.956909674356489,5.584886740178404
6,2018-01-01 00:06:00,138.55999999977422,150.19177454457053,0.0,0.021125,0.0,0.0,1.5109019798798171,1.5109019798798171,0.0,0.0,0.0,5.584886740133604,5.096550553251943,1.872468201881808,5.043290813496261e-06,4.6175927146532505,4.6175927060607815,1.4368986785348468,4.296401691873461,4.956909761747512,5.58488674017605
7,2018-01-01 00:07:00,138.5599999994469,149.41943872322383,0.0,0.021125,0.0,0.0,1.5109019798454646,1.5109019798454646,0.0,0.0,0.0,5.584886740094038,5.096550552864467,1.872468360750759,7.21043473328193e-06,4.617592718453639,4.617592706109009,1.4368987851514339,4.296403324988572,4.956909861342817,5.584886740171556
8,2018-01-01 00:08:00,138.55999999882184,148.71751167550175,0.0,0.021125,0.0,0.0,1.5109019797798753,1.5109019797798753,0.0,0.0,0.0,5.584886740032922,5.096550552334409,1.8724685317093104,9.854178874881587e-06,4.6175927231296425,4.617592706176599,1.436898905340192,4.296404930412229,4.956909972829146,5.584886740163711
9,2018-01-01 00:09:00,138.55999999773064,148.0795829980912,0.0,0.021125,0.0,0.0,1.5109019796653569,1.5109019796653569,0.0,0.0,0.0,5.58488673994344,5.096550551637042,1.872468713817973,1.299914551926729e-05,4.617592728740043,4.6175927062676525,1.436899038094237,4.296406508614019,4.956910095899378,5.584886740150922
10,2018-01-01 00:10:00,138.55999999595196,147.49924228762626,0.0,0.021125,0.0,0.0,1.5109019794787062,1.5109019794787062,0.0,0.0,0.0,5.584886739817885,5.096550550747518,1.8724689062721036,1.6666458589060643e-05,4.617592735338639,4.617592706386511,1.4368991824796704,4.296408060055561,4.956910230252419,5.58488674013118
11,2018-01-01 00:11:00,138.55999999320633,146.97007914068277,0.0,0.021125,0.0,0.0,1.5109019791905927,1.5109019791905927,0.0,0.0,0.0,5.584886739647715,5.096550549641039,1.872469108373058,2.0874227457806286e-05,4.617592742974928,4.6175927065377325,1.4368993376464,4.2964095851906485,4.9569103755930914,5.584886740102026
12,2018-01-01 00:12:00,138.55999998915146,146.48568315377383,0.0,0.021125,0.0,0.0,1.510901978765069,1.510901978765069,0.0,0.0,0.0,5.584886739423604,5.0965505482929725,1.8724693195075088,2.5637938380440577e-05,4.617592751694634,4.617592706726076,1.4368995028285638,4.296411084465375,4.956910531632031,5.584886740060519
13,2018-01-01 00:13:00,138.5599999833785,146.03964392334592,0.0,0.021125,0.0,0.0,1.5109019781592712,1.5109019781592712,0.0,0.0,0.0,5.584886739135507,5.096550546678953,1.8724695391321176,3.097077728858992e-05,4.617592761540143,4.617592706956482,1.4368996773397078,4.29641255831827,4.956910698085579,5.5848867400032205
14,2018-01-01 00:14:00,138.55999997540934,145.62555104577632,0.0,0.021125,0.0,0.0,1.5109019773229784,1.5109019773229784,0.0,0.0,0.0,5.584886738772708,5.096550544774944,1.8724697667618035,3.6883900195221146e-05,4.617592772550869,4.617592707234057,1.4368998605656758,4.2964140071804255,4.956910874675681,5.584886739926182
15,2018-01-01 00:15:00,138.5599999646946,145.236994117371,0.0,0.021125,0.0,0.0,1.510901976198582,1.510901976198582,0.0,0.0,0.0,5.58488673832389,5.096550542557288,1.8724700019605227,4.338666241551106e-05,4.617592784763553,4.61759270756406,1.4369000519567936,4.296415431475619,4.956911061129785,5.58488673982493
16,2018-01-01 00:16:00,138.55999995061237,144.86756273436345,0.0,0.021125,0.0,0.0,1.510901974720806,1.510901974720806,0.0,0.0,0.0,5.584886737777184,5.096550540002747,1.8724702443338572,5.0486814663950656e-05,4.61759279821252,4.617592707951888,1.4369002510201896,4.296416831620447,4.956911257180741,5.584886739694468
17,2018-01-01 00:17:00,138.5599999324675,144.5108464929138,0.0,0.021125,0.0,0.0,1.5109019728167037,1.5109019728167037,0.0,0.0,0.0,5.584886737120229,5.096550537088522,1.8724704935229601,5.819067202299919e-05,4.617592812929903,4.6175927084030715,1.436900457312652,4.296418208024432,4.956911462566706,5.584886739529274
18,2018-01-01 00:18:00,138.55999990949184,144.16043498910935,0.0,0.021125,0.0,0.0,1.5109019704056514,1.5109019704056514,0.0,0.0,0.0,5.584886736340219,5.096550533792272,1.8724707491995423,6.650326038751301e-05,4.617592828945826,4.6175927089232545,1.4369006704341942,4.296419561090158,4.956911677031045,5.584886739323302
19,2018-01-01 00:19:00,138.55999988084483,143.80991781896483,0.0,0.021125,0.0,0.0,1.5109019673994608,1.5109019673994608,0.0,0.0,0.0,5.58488673542396,5.0965505300921246,1.8724710110616865,7.542844401757712e-05,4.617592846288571,4.617592709518193,1.4369008900223672,4.296420891213378,4.956911900322241,5.584886739069995
20,2018-01-01 00:20:00,138.55999984561439,143.45288457842358,0.0,0.021125,0.0,0.0,1.5109019637024095,1.5109019637024095,0.0,0.0,0.0,5.584886734357915,5.096550525966674,1.8724712788303253,8.496903712141863e-05,4.617592864984719,4.61759271019374,1.4369011157472877,4.296422198783133,4.9569121321937955,5.584886738762293
21,2018-01-01 00:21:00,138.55999980281857,143.08292486335898,0.0,0.021125,0.0,0.0,1.5109019592114508,1.5109019592114508,0.0,0.0,0.0,5.584886733128245,5.096550521394992,1.872471552246263,9.512690186154996e-05,4.617592885059269,4.6175927109558454,1.4369013473073327,4.296423484181867,4.956912372404145,5.5848867383926475
22,2018-01-01 00:22:00,138.55999975140745,142.6936282695765,0.0,0.021125,0.0,0.0,1.5109019538164117,1.5109019538164117,0.0,0.0,0.0,5.584886731720858,5.096550516356618,1.8724718310676507,0.0001059030347684415,4.617592906535754,4.617592711810539,1.4369015844254232,4.296424747785537,4.956912620716565,5.584886737953036
23,2018-01-01 00:23:00,138.55999969026522,142.27858439281562,0.0,0.021125,0.0,0.0,1.5109019474001997,1.5109019474001997,0.0,0.0,0.0,5.584886730121445,5.096550510831559,1.872472115067838,0.00011729764321818977,4.617592929436328,4.617592712763932,1.4369018268458287,4.2964259899637245,4.956912876899088,5.584886737434978
24,2018-01-01 00:24:00,138.5599996182127,141.8313828287526,0.0,0.021125,0.0,0.0,1.5109019398390657,1.5109019398390657,0.0,0.0,0.0,5.584886728315517,5.096550504800285,1.8724724040335405,0.0001293102133703767,4.617592953781853,4.617592713822204,1.4369020743314271,4.296427211079743,4.9569131407244145,5.584886736829559
25,2018-01-01 00:25:00,138.55999953400982,141.3456131730027,0.0,0.021125,0.0,0.0,1.5109019310028937,1.5109019310028937,0.0,0.0,0.0,5.584886726288438,5.09655049824372,1.8724726977632768,0.00014193957074914215,4.617592979591972,4.617592714991602,1.4369023266613543,4.296428411490744,4.9569134119698255,5.584886736127449
26,2018-01-01 00:26:00,138.55999943635868,140.8148650211234,0.0,0.021125,0.0,0.0,1.510901920755462,1.510901920755462,0.0,0.0,0.0,5.584886724025461,5.096550491143239,1.8724729960660302,0.00015518393446200027,4.617593006885178,4.6175927162784305,1.4369025836289917,4.296429591547823,4.956913690417101,5.584886735318917
27,2018-01-01 00:27:00,138.5599993239064,140.23272796861716,0.0,0.021125,0.0,0.0,1.510901908954807,1.510901908954807,0.0,0.0,0.0,5.584886721511754,5.096550483480659,1.8724732987601036,0.0001690409659183519,4.617593035678867,4.61759271768905,1.436902845040243,4.296430751596119,4.956913975852444,5.584886734393864
28,2018-01-01 00:28:00,138.55999919524805,139.5927916109344,0.0,0.021125,0.0,0.0,1.510901895453508,1.510901895453508,0.0,0.0,0.0,5.584886718732431,5.096550475238232,1.8724736056721367,0.00018350781276339577,4.6175930659893965,4.617592719229867,1.4369031107120573,4.29643189197492,4.95691426806639,5.584886733341838
29,2018-01-01 00:29:00,138.55999904892997,138.8925787175648,0.0,0.021125,0.0,0.0,1.5109018800990157,1.5109018800990157,0.0,0.0,0.0,5.584886715672573,5.096550466398639,1.8724739166362647,0.00019858114865772806,4.617593097832128,4.617592720907333,1.436903380471165,4.296433013017759,4.956914566853733,5.584886732152057
30,2018-01-01 00:30:00,138.55999888345275,138.14534475430395,0.0,0.021125,0.0,0.0,1.5109018627339883,1.5109018627339883,0.0,0.0,0.0,5.584886712317256,5.096550456944984,1.8724742314933902,0.0002142572094238914,4.617593131221474,4.617592722727939,1.4369036541529918,4.296434115052511,4.956914872013451,5.5848867308134365
31,2018-01-01 00:31:00,138.55999869727458,137.3682783609931,0.0,0.021125,0.0,0.0,1.5109018431966041,1.5109018431966041,0.0,0.0,0.0,5.58488670865157,5.0965504468607845,1.872474550090561,0.00023053182602037433,4.617593166170937,4.61759272469821,1.4369039316007302,4.296435198401495,4.956915183348622,5.584886729314608
32,2018-01-01 00:32:00,138.55999848881424,136.57856817743397,0.0,0.021125,0.0,0.0,1.5109018213209466,1.5109018213209466,0.0,0.0,0.0,5.584886704660644,5.096550436129968,1.87247487228043,0.00024740045472544057,4.617593202693143,4.617592726824701,1.4369042126645384,4.296436263381558,4.956915500666356,5.584886727643942
33,2018-01-01 00:33:00,138.55999825645446,135.7934028433923,0.0,0.021125,0.0,0.0,1.5109017969373073,1.5109017969373073,0.0,0.0,0.0,5.584886700329656,5.096550424736866,1.8724751979207912,0.0002648582048743638,4.617593240799877,4.617592729113993,1.4369044972008544,4.29643731030418,4.9569158237777176,5.584886725789573
34,2018-01-01 00:34:00,138.559997998545,135.02997099860085,0.0,0.021125,0.0,0.0,1.510901769872507,1.510901769872507,0.0,0.0,0.0,5.58488669564386,5.096550412666203,1.872475526874174,0.00028289986442379207,4.617593280502112,4.617592731572691,1.4369047850718042,4.296438339475552,4.956916152497654,5.584886723739422
